销售日期,分类,实际日销量,主模型拟合日销量,主模型销量尺度残差,主模型残差
2021-04-19,食用菌,36.293,36.325883499779025,-0.03288349977902527,0.11763460386096014
2021-04-20,食用菌,37.651,35.36538361646645,2.285616383533551,0.18116628643886523
2021-04-21,食用菌,29.198,39.264304858170995,-10.066304858170994,-0.17767536914032744
2021-04-22,食用菌,40.04,40.13017749352296,-0.09017749352295823,0.11629059711249701
2021-04-23,食用菌,48.009,44.104192534652995,3.9048074653470053,0.20337389648288662
2021-04-24,食用菌,78.6,59.73214091921384,18.867859080786154,0.39304169994960025
2021-04-25,食用菌,37.692,58.20201771866075,-20.510017718660748,-0.315931902599484
2021-04-26,食用菌,37.392,37.708760337837276,-0.3167603378372732,0.11010459053025246
2021-04-27,食用菌,26.08,35.31097081145335,-9.230970811453354,-0.18448471655816023
2021-04-28,食用菌,32.789,38.52034762398168,-5.7313476239816765,-0.04255326820877858
2021-04-29,食用菌,30.748,38.01270626554528,-7.264706265545282,-0.09355527785962403
2021-04-30,食用菌,34.021,44.52746421965668,-10.506464219656678,-0.15058794136689135
2021-05-01,食用菌,50.81,52.792957825999814,-1.9829578259998115,0.08025562819413867
2021-05-02,食用菌,45.609,50.190938030855726,-4.581938030855724,0.022810822275931564
2021-05-03,食用菌,54.995,33.92619331801876,21.068806681981236,0.6015951416236449
2021-05-04,食用菌,42.643,31.33917765063754,11.30382234936246,0.4265343867793612
2021-05-05,食用菌,60.989,33.30182298905306,27.68717701094694,0.7236216300374125
2021-05-06,食用菌,30.192,32.70641550004048,-2.514415500040478,0.038545987202425636
2021-05-07,食用菌,32.869,39.952358970005875,-7.083358970005875,-0.07661750429593539
2021-05-08,食用菌,32.523,53.379286277763455,-20.856286277763452,-0.3769349920490961
2021-05-09,食用菌,44.07,49.52423925523185,-5.4542392552318475,0.0018572971084069856
2021-05-10,食用菌,26.427,32.677503977478196,-6.250503977478196,-0.09376042470300039
2021-05-11,食用菌,29.579,31.389096672707158,-1.8100966727071572,0.05914430709322893
2021-05-12,食用菌,31.02,35.51950616943995,-4.49950616943995,-0.016909607493577727
2021-05-13,食用菌,29.537,32.97343120459629,-3.436431204596289,0.008481842458264222
2021-05-14,食用菌,28.295,37.67077843974609,-9.375778439746085,-0.16765932571118203
2021-05-15,食用菌,49.932,52.533553769488634,-2.601553769488632,0.06775024482019587
2021-05-16,食用菌,51.103,49.94056747018674,1.162432529813259,0.14154980597277333
2021-05-17,食用菌,25.733,31.79000360290147,-6.057003602901471,-0.09283742344831936
2021-05-18,食用菌,27.95,30.86373307082707,-2.913733070827071,0.01937564193365171
2021-05-19,食用菌,28.798,33.71262071882213,-4.914620718822132,-0.03902607910808653
2021-05-20,食用菌,33.823,33.177098163309765,0.6459018366902356,0.13782147080978113
2021-05-21,食用菌,43.516,37.93831401225784,5.577685987742157,0.2557074112014992
2021-05-22,食用菌,44.951,52.2166719274724,-7.265671927472397,-0.031288571970457646
2021-05-23,食用菌,62.384,51.03153377064927,11.352466229350732,0.3194053312598557
2021-05-24,食用菌,27.807,31.804215363460695,-3.997215363460697,-0.015770802140639972
2021-05-25,食用菌,33.463,31.337447387973796,2.1255526120262047,0.1841668161331289
2021-05-26,食用菌,30.844,35.93754474052286,-5.093544740522859,-0.034300071641795604
2021-05-27,食用菌,17.974,35.099597896078315,-17.125597896078315,-0.5507231553198695
2021-05-28,食用菌,26.113,38.55571958000551,-12.442719580005509,-0.2711309323230515
2021-05-29,食用菌,34.14,53.252692854208995,-19.112692854208994,-0.3260384060787489
2021-05-30,食用菌,31.326,48.378898845646205,-17.052898845646205,-0.3160750708402329
2021-05-31,食用菌,33.154,32.025076365053394,1.1289236349466094,0.1531843905756909
2021-06-01,食用菌,33.668,30.89854124146058,2.769458758539418,0.204379107472195
2021-06-02,食用菌,42.287,34.99077547610053,7.296224523899468,0.3079354911836343
2021-06-03,食用菌,47.565,34.23410803737194,13.330891962628058,0.4474149884378025
2021-06-04,食用菌,45.128,39.1888553979915,5.939144602008497,0.2596507410320785
2021-06-05,食用菌,37.66,56.8266279519301,-19.166627951930103,-0.29286624471742373
2021-06-06,食用菌,31.525,50.80319119899964,-19.278191198999643,-0.3586380397404114
2021-06-07,食用菌,27.872,33.51603681631702,-5.644036816317019,-0.06586118465227608
2021-06-08,食用菌,26.378,31.07558989723674,-4.697589897236739,-0.04535204093141054
2021-06-09,食用菌,30.699,34.08924375757009,-3.3902437575700866,0.013788428469785341
2021-06-10,食用菌,26.045,33.77303790999798,-7.72803790999798,-0.14129672809545024
2021-06-11,食用菌,23.699,37.9906574553962,-14.291657455396201,-0.35336717000576856
2021-06-12,食用菌,61.339,51.827519775177585,9.511480224822414,0.2870348278926955
2021-06-13,食用菌,73.12,48.69300464396954,24.426995356030467,0.5251067990803944
2021-06-14,食用菌,56.049,32.24897410972037,23.800025890279628,0.6712803258592657
2021-06-15,食用菌,31.346,32.43250612080106,-1.086506120801058,0.08446572194252155
2021-06-16,食用菌,29.826,35.85179370554408,-6.025793705544082,-0.06547285318288454
2021-06-17,食用菌,22.835,33.224861844011755,-10.389861844011754,-0.2564637498619602
2021-06-18,食用菌,29.867,39.34109953164301,-9.47409953164301,-0.15697532016470728
2021-06-19,食用菌,39.484,53.31616455413773,-13.832164554137726,-0.18180378367656358
2021-06-20,食用菌,38.578,48.95894815741895,-10.380948157418949,-0.11975973856043165
2021-06-21,食用菌,22.575,31.722899312170366,-9.147899312170367,-0.2216554466726679
2021-06-22,食用菌,28.965,32.01940126328252,-3.054401263282518,0.01828644588845707
2021-06-23,食用菌,31.601,34.356762728881236,-2.755762728881237,0.03493013915469101
2021-06-24,食用菌,30.855,33.99489474920917,-3.139894749209173,0.021628702764163066
2021-06-25,食用菌,32.537,38.49722351428824,-5.960223514288238,-0.04966796896501213
2021-06-26,食用菌,45.593,52.50348507279376,-6.910485072793755,-0.022585103870599976
2021-06-27,食用菌,49.14,49.24537978410678,-0.1053797841067805,0.11639806526368979
2021-06-28,食用菌,33.153,32.3880344432223,0.7649655567776961,0.14188441289312692
2021-06-29,食用菌,24.389,31.60285081692867,-7.2138508169286695,-0.14057487137401425
2021-06-30,食用菌,41.197,34.90303055599911,6.2939694440008935,0.28433202721443207
2021-07-01,食用菌,32.29,38.79476668756432,-6.50476668756432,-0.0649875236775781
2021-07-02,食用菌,34.247,45.32540028493711,-11.07840028493711,-0.16172836851114747
2021-07-03,食用菌,63.919,59.92691648777889,3.9920835122211074,0.18303114542907695
2021-07-04,食用菌,44.466,57.905539520284485,-13.439539520284484,-0.14554795183271674
2021-07-05,食用菌,39.351,37.92725287543987,1.4237471245601299,0.1553917104893845
2021-07-06,食用菌,34.499,35.16335240060605,-0.6643524006060488,0.09946617273375669
2021-07-07,食用菌,24.479,39.16776324526039,-14.68876324526039,-0.3514981852409873
2021-07-08,食用菌,33.513,39.47415261123208,-5.96115261123208,-0.04517242028994106
2021-07-09,食用菌,24.522,45.336974959843225,-20.814974959843227,-0.49601200013004343
2021-07-10,食用菌,41.077,62.09643669806458,-21.01943669806458,-0.2947000031757172
2021-07-11,食用菌,37.96,60.31609298591832,-22.356092985918316,-0.34452572650863944
2021-07-12,食用菌,24.08,40.96238395796137,-16.882383957961373,-0.41273231079765793
2021-07-13,食用菌,18.59,36.7259916810192,-18.135991681019203,-0.5623206729508929
2021-07-14,食用菌,43.512,39.99514661601108,3.5168533839889236,0.2028188998660485
2021-07-15,食用菌,29.008,38.89970638922168,-9.891706389221678,-0.17487479885053814
2021-07-16,食用菌,47.644,45.63559547043106,2.008404529568935,0.16160893948615662
2021-07-17,食用菌,46.115,60.71997286587345,-14.60497286587345,-0.15659415962866152
2021-07-18,食用菌,43.166,57.43898102908091,-14.27298102908091,-0.16712978660346156
2021-07-19,食用菌,40.629,38.891569688214496,1.7374303117855021,0.16224483762816355
2021-07-20,食用菌,27.025,35.880450844909184,-8.855450844909186,-0.16488998904262964
2021-07-21,食用菌,36.182,40.400416557799524,-4.218416557799522,0.008261911746463735
2021-07-22,食用菌,31.031,39.1525506119137,-8.121550611913705,-0.11393861532806326
2021-07-23,食用菌,28.61,43.69744547458669,-15.087445474586687,-0.3049930874738309
2021-07-24,食用菌,35.038,59.08086506744855,-24.042865067448552,-0.4039336631505579
2021-07-25,食用菌,36.532,55.18157770631914,-18.649577706319143,-0.29390032164863555
2021-07-26,食用菌,30.861,36.15335995398769,-5.292359953987688,-0.03973638835598292
2021-07-27,食用菌,29.008,35.28726892570494,-6.279268925704944,-0.07741034131486924
2021-07-28,食用菌,35.805,40.19724474895144,-4.392244748951441,0.002829343664065398
2021-07-29,食用菌,26.28,37.66634543103786,-11.38634543103786,-0.2414185581139643
2021-07-30,食用菌,28.865,43.771508114330025,-14.906508114330027,-0.2978130676319992
2021-07-31,食用菌,44.434,61.96106710861456,-17.52706710861456,-0.2139610458880452
2021-08-01,食用菌,42.846,66.8886837039822,-24.0426837039822,-0.3268772587264661
2021-08-02,食用菌,56.195,44.09865888578636,12.096341114213644,0.3609386636309546
2021-08-03,食用菌,42.284,40.617537802929625,1.6664621970703735,0.15874907487757062
2021-08-04,食用菌,49.558,45.80698637072653,3.751013629273473,0.19724733038699016
2021-08-05,食用菌,58.355,45.27467356873803,13.080326431261966,0.37233750098592955
2021-08-06,食用菌,51.397,51.91009163755678,-0.5130916375567836,0.10860683974333973
2021-08-07,食用菌,42.763,73.80328844262726,-31.040288442627265,-0.4271897968359917
2021-08-08,食用菌,46.133,72.59134285788323,-26.45834285788323,-0.33477689138500644
2021-08-09,食用菌,31.739,45.81445897644657,-14.075458976446573,-0.24851328095987935
2021-08-10,食用菌,29.787,43.76798692119299,-13.980986921192994,-0.2662903513227328
2021-08-11,食用菌,34.304,48.27998589615138,-13.975985896151379,-0.22321488875687656
2021-08-12,食用菌,40.144,46.67946529008603,-6.53546529008603,-0.032291113033932284
2021-08-13,食用菌,50.122,54.35912843693293,-4.237128436932927,0.037387727374121216
2021-08-14,食用菌,49.995,71.90981324769183,-21.914813247691832,-0.24494948975691022
2021-08-15,食用菌,51.462,70.76017541603429,-19.298175416034283,-0.199912427182392
2021-08-16,食用菌,33.844,45.54330386876744,-11.699303868767437,-0.17836162576513148
2021-08-17,食用菌,47.654,44.85952441497232,2.7944755850276835,0.1789708944132915
2021-08-18,食用菌,28.984,49.74660563016663,-20.762605630166625,-0.4216580292468244
2021-08-19,食用菌,27.623,46.8717161541369,-19.248716154136897,-0.41022541753320896
2021-08-20,食用菌,33.817,54.541047220020765,-20.724047220020765,-0.3594496936613689
2021-08-21,食用菌,40.554,71.35342987758062,-30.79942987758062,-0.4464707446876375
2021-08-22,食用菌,33.037,69.87666195790254,-36.83966195790254,-0.6305633205241086
2021-08-23,食用菌,32.389,45.31483684985735,-12.925836849857347,-0.21727539426589182
2021-08-24,食用菌,35.481,44.3309408515619,-8.849940851561897,-0.10414528050814376
2021-08-25,食用菌,27.52,49.02055532688304,-21.500555326883042,-0.45878644365047716
2021-08-26,食用菌,41.079,46.089221270888466,-5.010221270888465,0.0034581811631468895
2021-08-27,食用菌,52.541,54.63823664955029,-2.0972366495502897,0.07940012450325673
2021-08-28,食用菌,52.56,72.58483427751962,-20.024834277519616,-0.20426038168594784
2021-08-29,食用菌,53.324,70.76646960176053,-17.442469601760536,-0.16445853417412915
2021-08-30,食用菌,40.224,45.979102710305455,-5.755102710305458,-0.015182922056423465
2021-08-31,食用菌,36.634,44.452222378937535,-7.818222378937534,-0.07489793715053716
2021-09-01,食用菌,55.186,46.98573677099378,8.200263229006218,0.2794054651295643
2021-09-02,食用菌,32.764,45.29723030377478,-12.53323030377478,-0.205375287871445
2021-09-03,食用菌,39.012,52.05475885776899,-13.042758857768987,-0.16988667845736494
2021-09-04,食用菌,58.438,69.95621777629508,-11.518217776295074,-0.06136297296880233
2021-09-05,食用菌,52.111,65.9791908126743,-13.868190812674307,-0.11742309278521246
2021-09-06,食用菌,32.722,42.85147118001479,-10.12947118001479,-0.15115209325145473
2021-09-07,食用菌,36.81,42.464874709766285,-5.654874709766283,-0.024367459503456868
2021-09-08,食用菌,37.664,46.486597128689645,-8.822597128689644,-0.09191905627851682
2021-09-09,食用菌,35.983,45.266276257810844,-9.283276257810847,-0.11097544717611463
2021-09-10,食用菌,28.48,51.11578355195254,-22.63578355195254,-0.46635098884768444
2021-09-11,食用菌,51.94,70.71081577580917,-18.77081577580917,-0.1899690863398047
2021-09-12,食用菌,47.538,66.9051145303952,-19.3671145303952,-0.22320577348247683
2021-09-13,食用菌,23.196,41.26123652066993,-18.06523652066993,-0.4574033762753409
2021-09-14,食用菌,26.189,41.715905033828506,-15.526905033828506,-0.34700274658742236
2021-09-15,食用菌,27.059,45.94884744911702,-18.889847449117017,-0.41096884872656503
2021-09-16,食用菌,38.913,43.537647074280514,-4.624647074280517,0.006242621132413362
2021-09-17,食用菌,33.651,50.1548131063677,-16.503813106367694,-0.28053146077829494
2021-09-18,食用菌,41.645,68.72680642659975,-27.081806426599748,-0.3824177552747261
2021-09-19,食用菌,113.493,63.16427468815679,50.32872531184321,0.7045425435049859
2021-09-20,食用菌,92.289,40.773265318806814,51.51573468119319,0.9354386028682979
2021-09-21,食用菌,81.116,39.27505309565258,41.84094690434742,0.8438309428252095
2021-09-22,食用菌,36.948,45.1968978392949,-8.248897839294898,-0.08297668398057656
2021-09-23,食用菌,33.475,43.10827771353408,-9.633277713534078,-0.1343758955123202
2021-09-24,食用菌,40.365,50.38278390389744,-10.017783903897438,-0.10314620476911296
2021-09-25,食用菌,38.452,68.78715610610841,-30.335156106108414,-0.46306608290580487
2021-09-26,食用菌,19.577,71.68889683234771,-52.11189683234771,-1.1794402220270608
2021-09-27,食用菌,7.713,47.694746446511495,-39.981746446511494,-1.7033737875892054
2021-09-28,食用菌,15.648,47.66089896930007,-32.01289896930007,-0.9952279704361491
2021-09-29,食用菌,8.773,47.47380121953783,-38.70080121953784,-1.569958932562038
2021-09-30,食用菌,15.037,47.66266380616149,-32.62566380616149,-1.0350942815329467
2021-10-01,食用菌,14.868,80.81084329681646,-65.94284329681646,-1.5743596534081958
2021-10-02,食用菌,18.965,116.53015782136657,-97.56515782136657,-1.6970146798865131
2021-10-03,食用菌,28.374,109.25073423795416,-80.87673423795417,-1.2296320718788971
2021-10-04,食用菌,24.234,72.18867764465172,-47.95467764465172,-0.972986358567896
2021-10-05,食用菌,24.984,71.87360228390244,-46.88960228390244,-0.9381331825648522
2021-10-06,食用菌,55.723,66.8543395391447,-11.131339539144705,-0.06358297802124557
2021-10-07,食用菌,45.794,65.37077213072668,-19.57677213072668,-0.2373819211838457
2021-10-08,食用菌,50.073,75.75734928458726,-25.684349284587263,-0.2955132693795415
2021-10-09,食用菌,33.34,105.20147384477757,-71.86147384477756,-1.0305791829162048
2021-10-10,食用菌,78.234,100.57560757852119,-22.34160757852119,-0.13266517329943017
2021-10-11,食用菌,26.96,70.50359775866886,-43.54359775866886,-0.8427692046119186
2021-10-12,食用菌,38.769,64.4662341636172,-25.697234163617203,-0.3899803772786634
2021-10-13,食用菌,39.51,68.6554167828849,-29.1454167828849,-0.434005979119116
2021-10-14,食用菌,28.438,64.68671165150741,-36.248711651507406,-0.7032892674834419
2021-10-15,食用菌,84.89,74.94958204489757,9.940417955102433,0.24308090256711612
2021-10-16,食用菌,73.514,105.83879709523919,-32.32479709523919,-0.24590104025985937
2021-10-17,食用菌,37.224,107.64045941312575,-70.41645941312575,-0.9433026294613645
2021-10-18,食用菌,21.7,73.06651670654425,-51.366516706544246,-1.0955177035853287
2021-10-19,食用菌,22.055,69.70624174155517,-47.651241741555175,-1.032210281830881
2021-10-20,食用菌,30.306,78.4071768530037,-48.10117685300371,-0.8320295020471553
2021-10-21,食用菌,32.022,73.3658664771392,-41.34386647713921,-0.7104953766092255
2021-10-22,食用菌,29.685,85.75402055907475,-56.069020559074744,-0.9423008543125806
2021-10-23,食用菌,87.828,107.29783734450652,-19.469837344506516,-0.08168788790486836
2021-10-24,食用菌,55.632,101.87244442753745,-46.24044442753745,-0.4864226607090485
2021-10-25,食用菌,46.731,66.11514298519991,-19.384142985199908,-0.22844980677003202
2021-10-26,食用菌,48.637,63.39072897542813,-14.753728975428132,-0.14639281205679922
2021-10-27,食用菌,35.369,68.98293956516034,-33.61393956516034,-0.5494832411781196
2021-10-28,食用菌,31.659,65.33553693058776,-33.676536930587766,-0.605973380267991
2021-10-29,食用菌,47.926,78.59914572688207,-30.67314572688207,-0.37616242621302476
2021-10-30,食用菌,79.731,106.53300382517318,-26.802003825173188,-0.17125611354989
